gender,city,customer_segment,original_price,discount_pct,quantity,purchase_amount,purchase_hour,is_weekend,is_black_friday
Female,San Francisco,VIP,955.73,20,1,764.58,16,0,0
Female,Phoenix,Returning,228.77,40,1,137.26,22,0,0
Male,Los Angeles,Returning,173.74,40,2,208.48,0,0,0
Other,Los Angeles,VIP,133.22,30,3,279.75,7,0,0
Other,Miami,New,76.6,5,1,72.77,18,0,0
Other,Dallas,New,420.8,30,1,294.56,1,1,0
Female,Seattle,Loyal,367.53,35,1,238.89,22,0,0
Female,San Francisco,Loyal,97.8,25,1,73.35,19,0,0
Female,Dallas,Returning,2240.53,60,1,896.21,3,0,0
Other,Phoenix,Returning,82.28,5,1,78.17,13,0,1
Male,New York,Loyal,25.0,25,1,18.75,0,0,0
Other,Chicago,Returning,927.76,25,1,695.82,0,1,0
Male,Los Angeles,New,109.79,35,2,142.72,23,0,0
Other,Chicago,Returning,195.34,40,1,117.2,17,0,0
Male,Miami,New,22.25,50,1,11.12,10,0,0
Other,Phoenix,Loyal,247.75,30,1,173.42,13,1,0
Male,Dallas,Loyal,110.1,25,1,82.57,9,0,1
Other,Phoenix,Loyal,321.7,15,1,273.44,20,0,0
Other,Houston,New,231.45,40,1,138.87,1,0,1
Male,Houston,Loyal,72.76,35,1,47.29,22,0,0
Female,Seattle,New,53.38,15,1,45.37,2,1,0
Male,Los Angeles,Loyal,162.2,50,1,81.1,17,0,0
Other,Atlanta,Loyal,125.23,25,5,469.6,15,1,0
Female,Chicago,Loyal,651.61,25,4,1954.84,22,0,0
Female,Miami,Returning,526.22,30,1,368.35,19,0,1
Male,San Francisco,Returning,99.79,15,1,84.82,10,0,0
Male,Los Angeles,New,1255.0,40,1,753.0,17,0,0
Male,Los Angeles,New,954.56,40,1,572.74,17,0,0
Female,Dallas,Returning,347.97,10,1,313.17,20,1,0
Other,Atlanta,New,156.32,30,1,109.42,22,0,1
Other,New York,New,81.27,25,2,121.9,20,1,0
Male,Atlanta,VIP,175.09,40,1,105.05,0,0,0
Other,Houston,New,990.48,10,1,891.43,22,1,0
Other,Los Angeles,New,454.53,50,1,227.26,20,1,0
Female,Atlanta,VIP,129.12,15,1,109.75,2,0,0
Other,San Francisco,Returning,452.81,20,1,362.25,0,0,1
Other,Atlanta,Returning,167.18,20,1,133.74,20,0,0
Male,Phoenix,New,274.37,5,1,260.65,16,0,0
Other,Atlanta,Returning,135.23,25,1,101.42,11,0,0
Female,Atlanta,Loyal,653.37,40,1,392.02,3,0,1
Female,Los Angeles,New,724.61,20,1,579.69,7,0,0
Male,Miami,Returning,1870.99,25,1,1403.24,23,0,0
Other,Houston,New,20.83,10,2,37.5,21,0,0
Other,Phoenix,New,139.96,25,2,209.94,22,1,0
Female,Dallas,New,118.68,10,3,320.43,16,0,0
Other,Dallas,Loyal,97.54,30,2,136.56,0,0,1
Female,Dallas,New,885.32,50,1,442.66,3,1,0
Female,Chicago,Returning,670.6,20,1,536.48,12,0,0
Other,Phoenix,VIP,2370.49,30,2,3318.68,22,0,0
Other,Seattle,Returning,869.09,20,2,1390.54,19,1,0
Female,Houston,Returning,296.1,5,1,281.3,3,0,0
Male,San Francisco,Returning,90.75,20,1,72.6,17,0,0
Other,San Francisco,Loyal,423.1,5,1,401.94,18,1,0
Male,Miami,Returning,218.4,40,1,131.04,12,0,0
Female,Phoenix,VIP,84.46,40,1,50.68,4,0,0
Male,Seattle,Returning,177.51,20,1,142.01,0,1,0
Female,Chicago,New,71.7,35,1,46.6,1,0,0
Male,Dallas,VIP,192.39,25,1,144.29,18,0,0
Female,Seattle,Returning,118.24,35,2,153.72,1,0,0
Other,Miami,Returning,87.46,50,2,87.46,3,0,0
Female,New York,Loyal,492.16,25,1,369.12,19,0,0
Other,New York,New,229.96,50,1,114.98,16,1,0
Male,Atlanta,New,279.82,15,1,237.85,0,1,0
Other,Dallas,Returning,29.79,20,2,47.66,1,0,0
Male,New York,Loyal,31.72,30,1,22.2,17,0,0
Male,Seattle,Returning,909.21,10,1,818.29,9,0,0
Other,Los Angeles,Returning,62.94,30,1,44.06,1,0,0
Female,Dallas,Loyal,1076.57,15,4,3660.32,17,0,0
Female,Seattle,Returning,177.47,15,3,452.55,21,0,1
Male,Atlanta,Returning,273.77,40,1,164.26,6,0,0
Female,Seattle,New,259.99,5,1,246.99,21,0,1
Other,Atlanta,New,1103.93,25,1,827.95,20,0,0
Male,Dallas,New,77.73,35,1,50.52,4,0,0
Female,Phoenix,New,250.41,25,3,563.43,4,0,0
Male,Dallas,Loyal,296.29,15,1,251.85,0,0,1
Female,Dallas,New,24.08,50,1,12.04,22,0,0
Female,Chicago,New,98.76,35,1,64.19,21,1,0
Other,Chicago,Loyal,416.06,15,1,353.65,10,0,0
Other,Atlanta,New,893.81,50,3,1340.7,13,0,0
Male,Houston,Returning,278.35,30,2,389.68,12,0,0
Other,Seattle,Loyal,249.57,15,1,212.13,10,0,0
Male,Seattle,New,52.28,15,1,44.44,20,0,1
Male,Los Angeles,VIP,45.81,15,1,38.94,12,0,1
Other,Miami,New,135.51,35,1,88.08,11,0,0
Female,Atlanta,New,1162.69,25,1,872.02,18,0,0
Female,Atlanta,Loyal,218.81,15,1,185.99,8,0,1
Male,Dallas,Returning,156.28,25,1,117.21,4,0,0
Male,Dallas,New,218.93,40,2,262.72,21,1,0
Other,Atlanta,Returning,98.11,20,1,78.49,9,0,0
Other,Los Angeles,Returning,299.93,30,1,209.95,23,0,0
Female,New York,Returning,46.3,20,1,37.04,15,0,0
Female,San Francisco,New,22.58,25,2,33.86,4,0,1
Male,Phoenix,Loyal,99.22,35,1,64.49,23,0,0
Male,Los Angeles,Loyal,82.87,30,1,58.01,8,0,0
Other,Dallas,Returning,85.08,35,1,55.3,7,0,0
Female,Los Angeles,Loyal,547.11,30,1,382.98,23,1,0
Other,Seattle,Loyal,476.09,10,1,428.48,0,0,0
Other,Atlanta,New,86.49,50,2,86.48,12,0,1
Male,Los Angeles,New,9.88,35,1,6.42,10,1,0
Female,Phoenix,New,105.28,15,1,89.49,19,1,0
Other,Chicago,VIP,325.52,30,1,227.86,7,0,0
Male,Phoenix,Loyal,235.4,50,2,235.4,12,0,0
Female,Los Angeles,New,30.29,40,3,54.51,14,0,0
Male,Atlanta,VIP,1024.12,35,1,665.68,6,0,0
Male,Atlanta,Loyal,1240.07,35,1,806.05,12,0,0
Female,Dallas,Loyal,631.49,25,1,473.62,11,0,0
Female,Seattle,Returning,220.51,40,3,396.93,15,0,0
Female,Atlanta,Returning,142.16,25,3,319.86,14,1,0
Male,Dallas,Returning,279.72,50,1,139.86,23,0,0
Female,San Francisco,New,79.22,40,1,47.53,20,1,0
Female,Atlanta,VIP,24.99,20,2,39.98,18,0,0
Female,Seattle,Loyal,569.74,10,1,512.77,2,0,0
Female,Houston,Loyal,948.68,10,1,853.81,0,0,0
Male,Atlanta,New,166.96,15,3,425.76,11,1,0
Male,Phoenix,Loyal,332.07,30,2,464.9,17,0,1
Male,Atlanta,Returning,58.86,35,1,38.26,8,0,1
Female,Dallas,VIP,230.84,30,1,161.59,2,0,0
Female,Miami,Returning,163.6,60,1,65.44,12,0,0
Other,Phoenix,Returning,10.9,30,1,7.63,23,0,0
Female,Seattle,VIP,142.45,25,3,320.52,18,0,0
Female,Seattle,VIP,1065.0,35,3,2076.75,5,0,0
Female,Phoenix,New,486.59,30,1,340.61,22,0,1
Female,Chicago,Returning,1034.48,35,1,672.41,11,1,0
Other,Miami,Returning,94.69,10,1,85.22,19,1,0
Male,Chicago,New,903.12,10,1,812.81,5,0,0
Other,Atlanta,Returning,114.99,10,1,103.49,7,1,0
Male,Chicago,VIP,556.47,35,2,723.42,14,0,1
Male,Seattle,Loyal,619.42,35,1,402.62,20,1,0
Other,Houston,Loyal,333.81,20,1,267.05,10,0,0
Female,Chicago,New,218.02,40,2,261.62,8,0,0
Male,Atlanta,Returning,42.45,30,2,59.44,13,0,1
Female,Houston,New,50.37,25,2,75.56,3,0,1
Other,Chicago,Returning,264.88,20,3,635.7,8,1,0
Male,Atlanta,Loyal,74.26,30,1,51.98,6,1,0
Male,Houston,VIP,205.33,15,1,174.53,6,1,0
Other,Atlanta,Returning,27.64,30,2,38.7,14,1,0
Male,Phoenix,Returning,182.02,20,1,145.62,10,0,0
Female,Chicago,Returning,78.52,35,1,51.04,20,0,1
Other,Atlanta,New,103.84,20,1,83.07,5,0,0
Female,Atlanta,New,160.15,20,1,128.12,12,0,1
Male,Seattle,Returning,1656.96,30,2,2319.74,6,0,1
Male,Houston,Loyal,82.24,15,1,69.9,4,0,1
Male,Miami,Returning,64.4,35,1,41.86,1,0,0
Female,Seattle,Returning,140.86,20,1,112.69,13,0,0
Other,Seattle,Returning,122.23,20,2,195.56,8,0,0
Male,Phoenix,New,221.68,25,2,332.52,15,0,0
Male,Houston,New,340.31,35,2,442.4,14,1,0
Female,Chicago,New,154.91,60,1,61.96,4,0,0
Male,Los Angeles,New,509.98,50,2,509.98,11,0,0
Male,Chicago,Returning,39.85,15,1,33.87,11,1,0
Male,Seattle,New,87.16,10,1,78.44,15,0,0
Male,Houston,Returning,60.9,10,1,54.81,6,0,0
Female,San Francisco,Returning,98.96,5,2,188.02,13,0,1
Male,Seattle,Returning,182.41,25,2,273.62,1,1,0
Female,Los Angeles,Loyal,195.34,10,2,351.62,7,0,0
Female,Atlanta,VIP,876.68,60,1,350.67,22,0,0
Other,Chicago,Returning,444.87,15,1,378.14,6,0,0
Female,Atlanta,Loyal,254.51,15,1,216.33,8,0,0
Male,Los Angeles,New,302.07,50,1,151.04,7,0,1
Other,Miami,VIP,108.94,35,3,212.43,20,0,0
Female,Dallas,Returning,498.38,30,1,348.87,4,0,0
Female,Dallas,Returning,359.5,30,1,251.65,16,1,0
Male,Phoenix,New,281.3,25,1,210.98,7,0,0
Male,New York,Loyal,20.46,5,2,38.88,18,1,0
Male,San Francisco,Returning,331.72,20,1,265.38,10,0,0
Male,Chicago,Returning,101.23,30,1,70.86,12,0,1
Other,Phoenix,New,79.89,30,1,55.92,9,0,0
Male,Atlanta,New,198.65,15,2,337.7,5,0,1
Female,Miami,Loyal,352.22,25,1,264.17,16,0,0
Female,Atlanta,Loyal,279.63,20,1,223.7,9,1,0
Other,Miami,Returning,128.81,30,3,270.51,18,1,0
Male,Houston,Returning,67.86,20,1,54.29,19,1,0
Male,Seattle,New,277.08,15,1,235.52,18,0,0
Male,Phoenix,Loyal,113.85,25,1,85.39,3,1,0
Male,Houston,Returning,29.41,30,1,20.59,10,0,0
Other,Houston,New,42.88,25,3,96.48,11,0,0
Other,Chicago,Returning,285.59,35,1,185.63,1,0,0
Other,New York,Loyal,63.89,20,1,51.11,6,1,0
Female,San Francisco,New,1183.0,30,1,828.1,5,0,0
Female,San Francisco,Returning,792.0,20,1,633.6,13,0,0
Male,Chicago,New,1154.26,25,3,2597.1,12,0,0
Other,New York,Returning,233.61,15,2,397.14,6,0,0
Other,Seattle,Returning,88.08,20,1,70.46,12,0,0
Female,Dallas,New,82.54,25,1,61.9,16,0,0
Other,San Francisco,Loyal,161.58,30,1,113.11,20,1,0
Male,Miami,New,426.13,20,1,340.9,3,0,0
Male,Los Angeles,Loyal,172.64,20,1,138.11,1,0,0
Female,San Francisco,New,61.27,30,2,85.78,19,0,0
Other,Houston,Loyal,89.77,20,5,359.1,15,0,0
Other,Dallas,New,149.11,5,1,141.65,10,0,0
Other,Atlanta,Loyal,243.18,25,1,182.38,22,1,0
Female,Houston,Loyal,34.8,35,2,45.24,6,0,0
Other,Seattle,Returning,202.6,40,2,243.12,14,1,0
Female,Dallas,Returning,93.86,35,1,61.01,11,0,0
Female,Miami,Returning,204.07,60,1,81.63,21,0,0
Female,Los Angeles,New,296.92,40,1,178.15,0,0,0
Other,Seattle,VIP,424.25,40,4,1018.2,20,1,0
Female,Miami,Returning,85.1,40,1,51.06,0,0,0
Male,Los Angeles,New,579.14,50,2,579.14,19,0,1
Female,Chicago,VIP,235.95,30,2,330.32,8,0,0
Male,Phoenix,Returning,112.99,30,1,79.09,5,0,1
Male,Chicago,Loyal,190.77,30,2,267.08,9,0,0
Other,Atlanta,Loyal,505.55,5,1,480.27,21,0,0
Female,Houston,Returning,1003.7,15,1,853.14,13,0,0
Female,San Francisco,New,259.73,25,2,389.6,6,0,0
Male,Miami,VIP,333.55,5,1,316.87,3,0,0
Male,San Francisco,Returning,81.25,25,1,60.94,20,1,0
Other,Dallas,New,260.43,15,1,221.37,5,0,0
Female,Houston,Returning,186.03,30,1,130.22,3,0,1
Male,Dallas,VIP,1474.28,25,1,1105.71,17,0,0
Other,Phoenix,New,126.62,30,2,177.26,5,0,0
Male,Seattle,Loyal,279.7,10,2,503.46,2,0,0
Other,Los Angeles,Returning,342.67,30,2,479.74,7,0,0
Female,Phoenix,VIP,110.94,35,1,72.11,21,0,0
Male,Seattle,Returning,207.53,50,1,103.76,8,1,0
Male,Los Angeles,New,18.98,40,2,22.78,1,0,0
Female,Los Angeles,New,171.29,30,2,239.8,2,1,0
Female,Chicago,Returning,501.24,20,1,400.99,5,0,0
Female,New York,Loyal,62.48,40,1,37.49,2,0,0
Male,Phoenix,New,82.12,25,2,123.18,0,1,0
Male,New York,Returning,225.16,30,1,157.61,8,1,0
Other,Houston,VIP,105.17,20,2,168.28,9,0,1
Female,Miami,Returning,275.2,10,1,247.68,20,1,0
Other,San Francisco,Returning,44.1,30,4,123.48,13,1,0
Female,Phoenix,Loyal,85.7,50,1,42.85,12,0,1
Other,Phoenix,Loyal,18.21,20,2,29.14,21,0,1
Female,Seattle,Loyal,188.4,25,1,141.3,8,0,0
Female,Phoenix,New,341.62,50,2,341.62,1,0,0
Other,Phoenix,Returning,58.64,20,1,46.91,7,0,1
Female,Miami,New,537.58,30,4,1505.24,13,0,1
Male,Chicago,Loyal,226.96,35,1,147.52,5,0,0
Male,Atlanta,Loyal,344.64,20,1,275.71,7,1,0
Female,Houston,Returning,59.48,25,2,89.22,13,0,0
Other,Seattle,Returning,119.58,25,1,89.68,10,1,0
Other,Los Angeles,New,682.67,10,1,614.4,20,1,0
Female,San Francisco,Returning,292.56,20,1,234.05,16,0,0
Other,Miami,Loyal,182.49,20,1,145.99,10,1,0
Other,Phoenix,Returning,209.25,50,2,209.24,6,0,0
Male,Phoenix,New,247.12,40,1,148.27,5,1,0
Other,Phoenix,Loyal,209.85,35,1,136.4,17,0,0
Female,Miami,Loyal,206.66,35,1,134.33,4,1,0
Female,Miami,Loyal,31.4,10,1,28.26,4,0,0
Male,Phoenix,Returning,240.43,30,1,168.3,4,1,0
Female,Los Angeles,Loyal,112.56,50,4,225.12,20,1,0
Other,Atlanta,Returning,205.72,50,1,102.86,7,0,0
Other,Miami,Returning,93.74,15,1,79.68,22,0,0
Male,Atlanta,Returning,186.3,15,1,158.36,4,0,1
Female,San Francisco,New,115.91,40,1,69.55,10,0,1
Female,Los Angeles,New,79.04,15,1,67.18,19,0,0
Female,Houston,Loyal,237.81,40,1,142.69,7,0,0
Female,Seattle,New,84.88,35,1,55.17,1,0,0
Male,San Francisco,Returning,192.53,25,1,144.4,16,0,0
Other,Atlanta,New,34.79,30,3,73.05,3,0,1
Female,Seattle,Returning,592.48,25,1,444.36,15,1,0
Other,Miami,Loyal,46.74,35,1,30.38,16,0,0
Male,Miami,Returning,42.73,20,1,34.18,12,1,0
Other,Chicago,Returning,38.27,50,1,19.14,23,0,0
Female,Phoenix,New,289.63,20,2,463.4,7,0,0
Female,New York,New,84.14,20,2,134.62,19,1,0
Other,Dallas,New,144.33,30,1,101.03,22,0,0
Male,Phoenix,VIP,275.12,30,1,192.58,10,0,0
Male,San Francisco,New,2100.52,20,1,1680.42,4,0,0
Female,Miami,New,191.72,35,1,124.62,8,1,0
Female,Atlanta,Returning,200.8,10,1,180.72,22,0,0
Other,Miami,Loyal,519.84,5,1,493.85,23,0,0
Female,Dallas,Returning,18.86,50,1,9.43,22,0,1
Other,New York,Returning,111.26,15,1,94.57,12,0,0
Male,Miami,Loyal,112.57,35,2,146.34,4,0,0
Male,Dallas,Returning,273.15,10,1,245.83,15,0,1
Male,Houston,Returning,29.3,10,1,26.37,18,1,0
Female,Los Angeles,Loyal,251.7,10,3,679.59,14,0,0
Male,New York,Loyal,1059.74,20,1,847.79,21,0,0
Male,Chicago,Loyal,85.37,20,1,68.3,17,0,0
Male,Seattle,Loyal,361.24,40,3,650.22,7,0,0
Female,Dallas,New,936.04,25,1,702.03,15,0,0
Other,Dallas,Returning,160.3,35,1,104.2,1,0,1
Other,Miami,Loyal,205.73,50,2,205.72,3,1,0
Female,Los Angeles,New,77.15,35,2,100.3,20,0,0
Other,Phoenix,Returning,45.9,15,1,39.02,1,0,0
Other,Miami,Returning,165.02,10,4,594.08,18,0,0
Female,Chicago,New,101.78,20,2,162.84,1,0,0
Male,New York,Returning,144.29,35,1,93.79,22,0,0
Other,Miami,New,242.34,15,2,411.98,1,0,1
Female,Houston,Returning,567.37,20,1,453.9,20,1,0
Male,New York,Loyal,1250.42,25,3,2813.46,11,0,0
Male,Atlanta,Returning,72.56,25,1,54.42,0,0,1
Female,Phoenix,Loyal,540.07,15,1,459.06,15,0,0
Male,Atlanta,Returning,278.02,25,1,208.52,10,0,0
Male,Seattle,Returning,38.35,15,2,65.2,3,0,0
Other,Chicago,New,136.26,10,1,122.63,10,0,0
Female,Dallas,Returning,99.36,5,1,94.39,23,0,0
Other,Houston,Returning,343.37,30,3,721.08,6,0,0
Male,San Francisco,VIP,246.01,15,1,209.11,16,0,0
Female,Phoenix,New,293.17,25,2,439.76,14,1,0
Male,Miami,Loyal,353.24,35,1,229.61,8,1,0
Female,Atlanta,New,253.53,5,1,240.85,20,0,0
Female,Seattle,Returning,478.01,50,1,239.0,2,1,0
Male,Dallas,Returning,2212.05,35,1,1437.83,6,0,1
Male,Chicago,Returning,93.56,25,1,70.17,12,1,0
Female,Chicago,Returning,60.81,35,2,79.06,7,1,0
Other,Atlanta,Returning,40.87,25,1,30.65,11,0,0
Female,Phoenix,Returning,163.49,20,1,130.79,19,0,0
Female,Los Angeles,Returning,139.62,25,1,104.72,15,1,0
Male,Miami,Returning,447.12,5,1,424.76,1,0,0
Other,Atlanta,Returning,296.65,40,1,177.99,16,1,0
Other,San Francisco,VIP,110.91,40,1,66.55,1,0,0
Female,Miami,New,135.62,15,1,115.28,7,0,1
Male,Seattle,Returning,20.44,50,1,10.22,11,0,0
Other,Houston,Returning,35.38,35,2,46.0,8,0,0
Male,Miami,New,27.95,25,1,20.96,20,0,1
Male,San Francisco,Loyal,53.1,40,1,31.86,16,1,0
Female,Houston,VIP,174.89,10,1,157.4,21,0,1
Other,Atlanta,Returning,295.51,50,2,295.52,14,1,0
Female,Dallas,New,161.06,20,1,128.85,0,0,1
Male,Seattle,Loyal,283.57,30,2,397.0,3,0,0
Female,Phoenix,Returning,151.98,30,2,212.78,23,1,0
Female,Seattle,Loyal,318.54,30,1,222.98,22,1,0
Female,Phoenix,Returning,241.23,15,1,205.05,23,0,0
Male,Los Angeles,Returning,56.83,20,1,45.46,17,1,0
Male,Chicago,Loyal,181.9,15,5,773.1,14,0,0
Male,New York,Returning,118.83,30,1,83.18,19,0,0
Other,Los Angeles,VIP,126.05,30,1,88.24,10,0,1
Other,San Francisco,Returning,229.0,30,1,160.3,22,1,0
Female,New York,Returning,96.4,40,1,57.84,10,0,0
Male,Chicago,Loyal,329.89,40,3,593.79,12,0,0
Male,Atlanta,New,113.32,20,2,181.32,13,1,0
Female,Miami,New,94.16,10,1,84.74,17,0,0
Male,New York,Returning,37.8,35,1,24.57,12,1,0
Female,Miami,Returning,466.05,25,1,349.54,7,0,0
Male,Phoenix,Returning,164.23,20,1,131.38,21,0,0
Female,Atlanta,Returning,2056.25,25,1,1542.19,3,1,0
Female,Seattle,Returning,26.76,25,1,20.07,20,0,0
Male,Dallas,Loyal,45.99,20,1,36.79,21,1,0
Female,Miami,Loyal,91.13,20,1,72.9,17,0,0
Female,Dallas,New,738.03,15,1,627.33,4,1,0
Male,New York,New,415.63,40,1,249.38,18,0,0
Male,Houston,Loyal,125.84,25,3,283.14,7,0,1
Male,Phoenix,Returning,950.07,10,2,1710.12,2,0,0
Other,Seattle,New,64.32,40,1,38.59,16,0,0
Other,Dallas,Returning,70.45,25,2,105.68,0,1,0
Other,Seattle,New,47.98,40,1,28.79,11,0,1
Female,New York,Returning,168.99,50,1,84.5,10,0,1
Male,New York,VIP,211.93,35,1,137.75,19,0,0
Female,Atlanta,New,577.56,30,1,404.29,4,0,1
Other,Dallas,New,162.66,15,1,138.26,10,0,0
Other,Dallas,Loyal,51.73,35,3,100.86,16,1,0
Male,Dallas,Loyal,173.9,40,1,104.34,9,0,0
Male,Los Angeles,New,2104.24,40,3,3787.62,22,0,1
Female,San Francisco,Loyal,18.65,40,2,22.38,0,0,0
Female,San Francisco,Returning,426.98,30,5,1494.45,2,1,0
Female,Miami,Returning,97.12,15,4,330.2,14,0,1
Other,Chicago,New,345.91,35,1,224.84,6,0,0
Other,Seattle,Returning,569.62,35,1,370.25,22,0,0
Male,New York,Returning,435.88,20,2,697.4,0,0,0
Other,New York,New,321.2,30,1,224.84,7,0,0
Male,Houston,New,108.15,10,1,97.34,18,0,0
Female,Seattle,Loyal,172.45,25,1,129.34,16,0,1
Male,Houston,VIP,244.08,25,1,183.06,22,0,0
Other,New York,Loyal,321.17,25,1,240.88,8,1,0
Male,San Francisco,Loyal,55.46,25,1,41.6,10,0,0
Female,San Francisco,Returning,1176.89,30,2,1647.64,20,0,0
Female,Atlanta,Loyal,147.73,20,1,118.18,2,1,0
Other,Houston,Returning,44.6,25,1,33.45,2,0,0
Female,Miami,Loyal,1337.27,25,1,1002.95,21,1,0
Other,Chicago,New,113.2,15,1,96.22,13,1,0
Male,Chicago,New,144.29,40,1,86.57,21,0,0
Other,Los Angeles,Returning,144.57,15,2,245.76,0,0,0
Other,Atlanta,VIP,125.14,15,2,212.74,16,0,0
Female,New York,Returning,79.12,5,1,75.16,10,1,0
Male,New York,Loyal,344.46,20,1,275.57,12,0,1
Other,Miami,Returning,557.27,10,1,501.54,14,1,0
Other,Chicago,New,783.27,50,1,391.64,23,1,0
Male,Dallas,VIP,45.08,25,1,33.81,2,1,0
Female,Miami,New,155.54,25,1,116.66,13,0,0
Other,Miami,Returning,451.82,20,2,722.92,8,0,0
Other,Los Angeles,New,60.81,20,1,48.65,12,0,0
Other,Los Angeles,Returning,167.21,40,1,100.33,21,0,0
Male,San Francisco,New,101.33,15,2,172.26,8,1,0
Female,Miami,New,77.3,20,1,61.84,3,0,0
Male,Seattle,Returning,304.76,20,2,487.62,9,1,0
Male,New York,Returning,104.65,10,4,376.72,23,1,0
Other,San Francisco,Returning,418.59,25,1,313.94,18,1,0
Male,Phoenix,New,69.44,35,3,135.42,8,0,0
Other,New York,Loyal,254.69,50,1,127.34,2,1,0
Male,New York,Returning,272.07,15,1,231.26,13,0,0
Male,Miami,VIP,906.0,15,1,770.1,18,0,0
Male,Atlanta,VIP,68.6,25,2,102.9,8,0,1
Female,Atlanta,Returning,219.72,15,2,373.52,9,0,0
Male,Atlanta,Loyal,1437.45,25,1,1078.09,6,0,0
Female,New York,Returning,88.14,35,1,57.29,2,0,0
Other,Atlanta,VIP,14.48,30,3,30.42,22,0,0
Female,Miami,Returning,100.84,35,1,65.55,23,0,0
Female,Houston,VIP,987.08,30,1,690.96,14,0,0
Female,Atlanta,Returning,930.17,15,1,790.64,0,0,0
Female,San Francisco,Returning,276.87,50,1,138.44,13,0,0
Male,Seattle,New,128.22,40,1,76.93,6,1,0
Female,New York,New,85.76,20,3,205.83,4,1,0
Female,Houston,New,1536.67,60,1,614.67,7,0,0
Other,Houston,New,104.46,35,1,67.9,18,0,0
Female,Houston,Returning,104.71,35,1,68.06,6,0,0
Male,Houston,Loyal,119.12,25,2,178.68,19,1,0
Other,Seattle,VIP,29.9,10,1,26.91,5,1,0
Other,Phoenix,Returning,202.85,35,1,131.85,13,0,0
Female,San Francisco,VIP,272.98,35,1,177.44,15,0,0
Other,Houston,Returning,6.71,20,4,21.48,23,0,1
Other,Houston,Returning,272.09,20,1,217.67,22,0,0
Female,Phoenix,New,13.44,20,1,10.75,15,0,1
Other,Phoenix,VIP,189.41,25,1,142.06,7,0,0
Female,Los Angeles,VIP,94.75,30,1,66.32,9,0,0
Female,Houston,New,120.32,15,1,102.27,22,0,0
Other,Phoenix,Returning,39.71,25,1,29.78,13,0,0
Female,San Francisco,New,236.54,30,1,165.58,1,1,0
Male,Atlanta,Returning,282.0,15,2,479.4,20,1,0
Male,Dallas,New,24.65,15,1,20.95,23,0,0
Male,New York,Returning,1204.14,10,4,4334.92,2,1,0
Male,Houston,Returning,82.11,15,1,69.79,4,0,0
Female,Dallas,VIP,2314.84,5,1,2199.1,21,1,0
Male,Seattle,New,234.45,35,2,304.78,7,1,0
Male,San Francisco,Returning,578.9,40,1,347.34,20,0,0
Other,San Francisco,Returning,425.86,20,1,340.69,14,0,0
Female,Los Angeles,Loyal,273.54,35,2,355.6,0,1,0
Female,Seattle,New,333.26,25,1,249.94,2,1,0
Other,San Francisco,Loyal,112.45,20,1,89.96,19,0,0
Female,Houston,New,131.19,40,1,78.71,14,1,0
Male,San Francisco,New,38.83,20,1,31.06,10,0,0
Other,Los Angeles,Returning,146.65,25,1,109.99,10,0,0
Female,Houston,Returning,153.67,5,1,145.99,9,0,1
Female,Phoenix,Loyal,12.33,10,1,11.1,0,0,0
Female,Houston,Loyal,2251.06,25,1,1688.3,13,0,0
Male,New York,Returning,1534.86,5,1,1458.12,6,1,0
Female,Atlanta,Loyal,46.52,10,1,41.87,6,0,0
Female,Atlanta,New,36.77,30,1,25.74,20,0,0
Male,Seattle,Loyal,527.73,25,1,395.8,14,0,1
Male,Los Angeles,New,458.7,20,1,366.96,23,1,0
Female,Atlanta,Returning,111.27,30,1,77.89,20,0,0
Other,Seattle,Returning,28.89,30,1,20.22,20,0,0
Other,Houston,New,152.32,25,1,114.24,11,0,0
Female,Phoenix,Returning,1485.28,15,1,1262.49,2,1,0
Male,Los Angeles,Returning,382.73,35,1,248.77,11,0,0
Female,Los Angeles,Returning,884.6,35,1,574.99,8,0,0
Female,New York,Returning,145.94,35,1,94.86,13,0,0
Female,Chicago,Returning,240.54,40,1,144.32,4,1,0
Male,Los Angeles,Returning,60.69,30,1,42.48,6,1,0
Other,Phoenix,Returning,66.28,25,1,49.71,7,0,0
Male,Chicago,Loyal,318.4,20,5,1273.6,1,0,0
Female,New York,Returning,37.06,20,1,29.65,13,0,0
Other,Houston,Returning,292.66,30,1,204.86,0,0,0
Male,Dallas,Returning,131.37,20,2,210.2,18,1,0
Male,Seattle,Returning,136.17,35,1,88.51,19,0,0
Female,Phoenix,VIP,217.19,25,1,162.89,12,0,0
Male,Dallas,VIP,92.6,5,1,87.97,11,0,0
Other,Chicago,New,16.66,30,4,46.64,5,0,0
Female,Atlanta,Returning,249.13,40,1,149.48,9,0,1
Female,Dallas,Loyal,204.61,20,1,163.69,6,0,0
Female,Atlanta,Returning,260.58,50,1,130.29,17,1,0
Female,New York,Loyal,33.94,35,1,22.06,16,0,0
Male,Houston,Returning,834.83,25,2,1252.24,17,0,0
Other,Atlanta,New,352.51,25,1,264.38,5,0,1
Other,Phoenix,VIP,60.47,50,1,30.24,18,0,0
Female,Houston,Loyal,199.05,35,1,129.38,3,0,1
Female,Los Angeles,New,83.67,25,1,62.75,18,0,0
Other,San Francisco,Loyal,67.61,35,1,43.95,12,0,1
Male,Los Angeles,New,131.86,15,1,112.08,19,0,0
Male,Dallas,Loyal,73.93,25,1,55.45,11,1,0
Female,San Francisco,Returning,152.81,5,2,290.34,23,0,0
